date,flight_number,route,aircraft_type,seats,distance_nm,scheduled_block_hours,actual_block_hours,dep_time_local,arr_time_sched_local,arr_time_actual_local,dep_delay_min,arr_delay_min,otp_arrival_15m,turnaround_time_min,weather_index,atc_congestion_index,wind_component_index,load_factor,pax,payload_kg,fuel_burn_kg,fuel_cost_inr_thousands,crew_cost_inr_thousands,maint_cost_inr_thousands,other_cost_inr_thousands,total_cost_inr_thousands,revenue_inr_thousands,profit_inr_thousands,extra_flight_possible_flag
2024-10-11,6E 2005,DEL-BOM,A320neo,186,707,2.22,2.26,18:00,20:13,20:17,1.6,4.5,1,37,0.074,0.38,0.044,0.857,159,3400,4771,356.7,63.2,27.1,27.1,474.2,1317.1,843.0,0
2024-10-26,6E 2000,DEL-BOM,A320neo,186,707,2.25,2.14,05:30,07:44,07:42,5.7,-2.0,1,46,0.124,0.097,0.189,0.925,172,3381,4518,285.8,59.9,25.7,25.9,397.2,1106.9,709.7,0
2025-07-23,6E 2001,DEL-BOM,A321neo,232,707,2.3,2.44,08:00,10:18,10:35,6.9,17.2,0,44,0.273,0.245,0.034,0.781,181,3431,5573,405.1,73.3,33.0,19.7,531.0,1605.2,1074.2,0
2024-11-14,6E 2001,DEL-BOM,A320ceo,180,707,2.22,2.39,08:00,10:13,10:30,7.0,17.8,0,32,0.135,0.293,0.026,0.907,163,3199,5557,359.4,62.2,33.5,15.5,470.6,993.5,522.9,0
2025-02-23,6E 2002,DEL-BOM,A321neo,232,707,2.23,2.32,10:30,12:43,12:57,7.6,13.1,1,35,0.119,0.303,0.068,0.84,195,3502,5299,367.4,69.7,31.3,21.2,489.6,1383.9,894.3,0
2025-03-15,6E 2003,DEL-BOM,A320ceo,180,707,2.25,2.32,13:00,15:15,15:22,1.7,7.2,1,33,0.182,0.023,0.136,0.858,154,3296,5384,364.6,60.3,32.5,26.8,484.1,849.5,365.4,0
2024-12-25,6E 2006,DEL-BOM,A320ceo,180,707,2.38,2.6,20:30,22:52,23:20,14.7,27.9,0,33,0.415,0.333,0.062,0.917,165,3263,6038,404.8,67.6,36.4,20.2,529.0,875.1,346.2,0
2024-08-23,6E 2001,DEL-BOM,A320neo,186,707,2.26,2.41,08:00,10:15,10:55,24.0,40.0,0,33,0.414,0.459,0.006,0.923,172,3300,5098,355.9,67.6,29.0,22.3,474.7,1034.6,559.9,0
2025-02-09,6E 2003,DEL-BOM,A321neo,232,707,2.22,2.14,13:00,15:13,15:09,3.6,-3.0,1,43,0.119,0.038,0.015,0.856,199,3647,4887,344.4,64.2,28.9,27.4,464.9,1056.6,591.6,0
2025-07-20,6E 2002,DEL-BOM,A321neo,232,707,2.32,2.3,10:30,12:48,13:02,13.8,13.8,1,39,0.314,0.387,0.14,0.768,178,3181,5254,333.1,69.1,31.1,17.1,450.5,1007.0,556.6,0
2025-08-17,6E 2005,DEL-BOM,A320neo,186,707,2.28,2.54,18:00,20:17,20:37,4.7,20.6,0,30,0.536,0.158,0.09,0.834,155,3170,5359,400.5,71.0,30.4,17.8,519.8,864.2,344.4,0
2025-06-12,6E 2006,DEL-BOM,A320neo,186,707,2.22,2.27,20:30,22:43,23:00,12.7,17.9,0,43,0.229,0.456,-0.014,0.846,157,2712,4801,295.4,63.7,27.3,19.1,405.4,946.7,541.2,0
2024-09-06,6E 2002,DEL-BOM,A320neo,186,707,2.29,2.48,10:30,12:47,13:10,10.8,22.7,0,34,0.304,0.459,0.115,0.831,155,2917,5231,381.5,69.4,29.7,21.7,502.3,950.8,448.5,0
2025-07-08,6E 2000,DEL-BOM,A321neo,232,707,2.32,2.46,05:30,07:49,08:07,9.2,18.9,0,42,0.273,0.221,0.104,0.835,194,3574,5611,385.2,73.8,33.2,15.3,507.5,1649.6,1142.1,0
2025-07-11,6E 2000,DEL-BOM,A321neo,232,707,2.25,2.47,05:30,07:45,08:14,15.1,29.4,0,47,0.573,0.178,0.046,0.788,183,3444,5639,346.7,74.1,33.4,23.9,478.2,1383.3,905.1,0
2025-04-05,6E 2001,DEL-BOM,A321neo,232,707,2.23,2.3,08:00,10:14,10:23,10.6,9.1,1,39,0.167,0.438,-0.017,0.989,230,4480,5267,393.4,69.1,31.1,26.0,519.6,1633.2,1113.6,0
2025-07-23,6E 2000,DEL-BOM,A320neo,186,707,2.3,2.51,05:30,07:48,08:10,13.7,22.4,0,33,0.557,0.152,0.057,0.848,158,3204,5300,360.2,70.2,30.1,22.6,483.1,1068.9,585.7,0
2025-03-31,6E 2007,DEL-BOM,A320ceo,180,707,2.2,2.24,23:00,01:12,01:23,5.1,11.6,1,29,0.132,0.169,0.04,0.854,154,3040,5198,371.8,58.2,31.3,26.2,487.6,930.7,443.2,0
2025-05-21,6E 2000,DEL-BOM,A320neo,186,707,2.22,2.18,05:30,07:43,07:34,0.6,-8.0,1,35,0.16,0.1,0.188,0.779,145,2752,4592,284.8,60.9,26.1,23.1,395.0,834.8,439.8,0
2024-10-06,6E 2001,DEL-BOM,A320ceo,180,707,2.24,2.29,08:00,10:14,10:16,-1.0,2.7,1,37,0.138,0.249,0.065,0.82,148,2849,5316,375.9,59.5,32.1,27.5,495.0,1237.8,742.8,0
2025-08-08,6E 2001,DEL-BOM,A320neo,186,707,2.29,2.59,08:00,10:17,10:43,5.2,25.7,0,31,0.435,0.404,0.216,0.877,163,3074,5468,391.2,72.5,31.1,18.9,513.6,1272.7,759.0,0
2025-01-05,6E 2001,DEL-BOM,A321neo,232,707,2.36,2.54,08:00,10:21,10:49,20.2,28.0,0,45,0.373,0.255,0.209,0.898,208,3574,5801,370.5,76.3,34.3,24.4,505.5,1398.8,893.3,0
2025-01-03,6E 2004,DEL-BOM,A320ceo,180,707,2.3,2.42,15:30,17:48,18:01,7.5,13.6,1,40,0.561,0.107,0.188,0.838,151,2810,5619,338.6,62.9,33.9,17.8,453.2,1226.1,772.8,0
2025-07-22,6E 2004,DEL-BOM,A321neo,232,707,2.31,2.46,15:30,17:48,17:58,2.8,9.4,1,43,0.441,0.119,-0.014,0.859,199,3607,5606,344.9,73.7,33.2,29.5,481.2,1354.3,873.0,0
2024-09-02,6E 2006,DEL-BOM,A320neo,186,707,2.28,2.53,20:30,22:47,23:10,6.6,23.4,0,36,0.392,0.479,0.086,0.831,155,2467,5329,320.4,70.7,30.3,25.1,446.6,1050.8,604.2,0
2025-05-10,6E 2000,DEL-BOM,A321neo,232,707,2.25,2.33,05:30,07:44,07:56,7.5,11.3,1,37,0.157,0.0,0.043,0.779,181,3212,5305,358.8,69.8,31.4,22.4,482.4,1133.4,651.0,0
2024-12-26,6E 2003,DEL-BOM,A320neo,186,707,2.36,2.33,13:00,15:21,15:40,18.6,19.5,0,35,0.601,0.099,0.119,0.928,173,3591,4934,350.0,65.3,28.0,23.2,466.5,1146.8,680.3,0
2025-06-16,6E 2000,DEL-BOM,A320neo,186,707,2.23,2.31,05:30,07:43,07:50,5.4,7.1,1,33,0.209,0.215,0.207,0.909,169,3331,4887,338.4,64.8,27.8,27.3,458.2,1199.8,741.6,0
2024-09-06,6E 2000,DEL-BOM,A320neo,186,707,2.26,2.29,05:30,07:45,07:56,8.6,11.0,1,43,0.464,0.165,0.185,0.771,143,3031,4844,355.1,64.2,27.5,23.3,470.1,858.5,388.3,0
2025-05-21,6E 2005,DEL-BOM,A320ceo,180,707,2.26,2.43,18:00,20:15,20:32,6.4,16.6,0,40,0.235,0.302,-0.074,0.783,141,2416,5637,391.8,63.2,34.0,26.6,515.6,1100.7,585.0,0
2024-09-28,6E 2002,DEL-BOM,A321neo,232,707,2.27,2.45,10:30,12:46,13:09,8.5,23.3,0,40,0.587,0.328,0.069,0.836,194,2888,5588,375.4,73.5,33.1,25.6,507.6,1630.6,1123.0,0
2025-07-12,6E 2005,DEL-BOM,A320ceo,180,707,2.32,2.36,18:00,20:19,20:33,5.1,14.4,1,29,0.582,0.334,0.071,0.826,149,2811,5486,371.8,61.5,33.1,25.9,492.2,1216.6,724.4,0
2025-03-29,6E 2003,DEL-BOM,A320ceo,180,707,2.22,2.17,13:00,15:13,15:13,7.2,0.3,1,33,0.107,0.178,0.168,0.904,163,3573,5040,370.5,56.4,30.4,22.0,479.2,1073.1,593.9,0
2024-12-09,6E 2002,DEL-BOM,A320ceo,180,707,2.3,2.36,10:30,12:48,13:07,14.2,18.8,0,34,0.323,0.349,0.143,0.914,164,2979,5486,369.7,61.4,33.1,16.5,480.7,1105.8,625.1,0
2024-10-09,6E 2004,DEL-BOM,A320neo,186,707,2.2,2.1,15:30,17:42,17:42,5.4,0.9,1,45,0.223,0.247,-0.122,0.806,150,2186,4423,304.6,58.7,25.2,27.2,415.7,1173.6,757.9,0
2025-02-22,6E 2005,DEL-BOM,A321neo,232,707,2.24,2.26,18:00,20:14,20:24,6.1,10.3,1,37,0.107,0.24,0.157,0.95,220,3369,5165,368.9,67.9,30.6,27.6,494.9,1495.8,1000.9,0
2025-03-04,6E 2007,DEL-BOM,A321neo,232,707,2.22,2.52,23:00,01:13,01:31,1.2,18.5,0,44,0.075,0.104,0.198,0.809,188,3678,5755,419.5,75.6,34.0,25.1,554.3,1099.3,545.0,0
2024-11-05,6E 2006,DEL-BOM,A320neo,186,707,2.2,2.12,20:30,22:42,22:55,15.5,13.0,1,37,0.059,0.308,0.086,0.815,152,2956,4469,299.9,59.3,25.4,23.0,407.5,981.7,574.2,0
2024-12-21,6E 2001,DEL-BOM,A321neo,232,707,2.34,2.71,08:00,10:20,10:52,5.9,31.5,0,35,0.611,0.232,0.209,0.748,174,3502,6189,388.0,81.4,36.6,19.2,525.2,1112.9,587.7,0
2025-04-27,6E 2000,DEL-BOM,A321neo,232,707,2.2,2.31,05:30,07:42,07:55,6.4,13.6,1,39,0.053,0.152,0.154,0.767,178,2771,5263,338.6,69.3,31.2,22.8,461.9,1292.9,831.1,0
2024-11-22,6E 2002,DEL-BOM,A320neo,186,707,2.23,2.19,10:30,12:43,12:44,4.8,0.8,1,39,0.119,0.186,0.201,0.832,155,3304,4622,281.4,61.2,26.2,18.4,387.3,833.0,445.7,0
2025-01-10,6E 2003,DEL-BOM,A321neo,232,707,2.38,2.56,13:00,15:22,15:31,-1.7,8.8,1,37,0.445,0.18,0.283,0.716,166,2984,5836,381.8,76.8,34.6,26.9,520.0,1247.3,727.3,0
2025-01-08,6E 2006,DEL-BOM,A320ceo,180,707,2.34,2.58,20:30,22:50,23:26,21.4,36.2,0,38,0.669,0.45,0.152,0.794,143,2423,5981,389.9,67.0,36.1,29.6,522.6,1238.9,716.3,0
2025-07-26,6E 2001,DEL-BOM,A320ceo,180,707,2.28,2.34,08:00,10:16,10:37,12.9,20.5,0,38,0.358,0.29,0.163,0.886,159,3176,5428,393.2,60.8,32.7,20.8,507.5,1064.3,556.7,0
2025-07-18,6E 2007,DEL-BOM,A320neo,186,707,2.27,2.36,23:00,01:16,01:24,5.2,8.5,1,42,0.393,0.224,0.175,0.747,139,2747,4977,322.0,66.0,28.3,22.4,438.7,1023.4,584.7,0
2025-01-28,6E 2004,DEL-BOM,A320ceo,180,707,2.37,2.47,15:30,17:52,18:08,11.7,16.2,0,34,0.455,0.111,0.162,0.866,156,3132,5729,414.5,64.1,34.5,15.1,528.3,1170.8,642.5,0
2024-10-23,6E 2007,DEL-BOM,A320ceo,180,707,2.24,2.38,23:00,01:14,01:28,3.5,13.7,1,41,0.195,0.212,0.208,0.855,154,2807,5534,388.7,62.0,33.4,28.5,512.6,1216.1,703.4,0
2025-04-28,6E 2005,DEL-BOM,A320neo,186,707,2.23,2.39,18:00,20:13,20:27,6.7,13.6,1,41,0.102,0.44,0.062,0.797,148,3420,5050,350.2,66.9,28.7,20.8,466.5,1131.5,665.0,0
2024-09-28,6E 2006,DEL-BOM,A320ceo,180,707,2.31,2.5,20:30,22:48,23:07,7.5,19.0,0,33,0.345,0.283,0.094,0.801,144,2991,5808,424.3,65.0,35.0,16.1,540.4,1266.7,726.2,0
2025-07-03,6E 2000,DEL-BOM,A321neo,232,707,2.3,2.24,05:30,07:47,07:50,2.9,3.2,1,38,0.411,0.153,0.174,0.848,197,3286,5106,376.3,67.2,30.2,15.5,489.2,1286.3,797.1,0
2025-06-08,6E 2002,DEL-BOM,A321neo,232,707,2.22,2.19,10:30,12:43,12:48,7.1,5.2,1,37,0.061,0.351,-0.016,0.812,188,3658,5000,304.9,65.7,29.6,20.5,420.7,1012.6,591.8,0
2024-11-27,6E 2006,DEL-BOM,A320neo,186,707,2.21,2.06,20:30,22:42,22:33,-1.6,-8.0,1,33,0.092,0.4,0.086,0.78,145,3027,4340,264.3,57.5,24.7,20.7,367.2,797.6,430.4,0
2025-08-18,6E 2003,DEL-BOM,A321neo,232,707,2.28,2.32,13:00,15:16,15:19,1.2,2.9,1,43,0.267,0.058,0.131,0.85,197,3446,5300,365.1,69.7,31.4,20.1,486.2,1700.0,1213.8,0
2025-04-08,6E 2003,DEL-BOM,A320neo,186,707,2.2,2.45,13:00,15:12,15:26,2.7,14.1,1,35,0.235,0.074,0.023,0.747,139,2158,5161,331.8,68.5,29.4,21.1,450.9,1006.0,555.1,0
2024-09-09,6E 2002,DEL-BOM,A320ceo,180,707,2.28,2.54,10:30,12:46,13:07,5.0,20.5,0,38,0.278,0.219,-0.013,0.87,157,3527,5899,390.9,66.0,35.5,24.0,516.4,1036.9,520.5,0
2024-12-18,6E 2001,DEL-BOM,A320ceo,180,707,2.4,2.51,08:00,10:23,10:44,12.9,21.1,0,37,0.359,0.356,0.144,0.811,146,2897,5831,378.5,65.3,35.2,25.7,504.7,1258.7,753.9,0
2024-10-13,6E 2003,DEL-BOM,A320ceo,180,707,2.23,2.28,13:00,15:14,15:23,9.4,9.0,1,34,0.198,0.155,0.14,0.817,147,3013,5287,319.6,59.2,31.9,16.0,426.7,1296.1,869.5,0
2025-04-30,6E 2001,DEL-BOM,A321neo,232,707,2.21,2.41,08:00,10:12,10:21,2.7,9.2,1,44,0.063,0.418,0.134,0.923,214,3379,5507,339.3,72.4,32.6,18.5,462.8,1606.5,1143.7,0
2025-07-13,6E 2000,DEL-BOM,A321neo,232,707,2.27,2.26,05:30,07:45,07:49,5.0,3.3,1,45,0.363,0.09,0.135,0.789,183,3191,5148,380.4,67.7,30.5,27.4,506.0,1481.7,975.6,0
2024-10-26,6E 2002,DEL-BOM,A320ceo,180,707,2.26,2.17,10:30,12:45,12:49,13.2,4.5,1,36,0.222,0.394,0.135,0.795,143,2574,5042,327.0,56.5,30.4,28.5,442.4,861.2,418.8,0
2025-08-05,6E 2006,DEL-BOM,A320ceo,180,707,2.31,2.22,20:30,22:48,22:56,9.8,7.4,1,36,0.452,0.177,0.118,0.887,160,3112,5144,345.1,57.6,31.0,19.9,453.7,848.1,394.4,0
2024-10-20,6E 2000,DEL-BOM,A321neo,232,707,2.21,2.32,05:30,07:42,07:56,9.8,13.5,1,48,0.086,0.009,0.154,0.942,219,4126,5311,340.6,69.7,31.4,28.1,469.9,1248.1,778.2,0
2024-12-04,6E 2004,DEL-BOM,A320ceo,180,707,2.35,2.47,15:30,17:51,18:14,19.3,23.7,0,37,0.365,0.059,0.197,0.683,123,2003,5716,384.3,64.1,34.5,27.5,510.5,849.4,338.9,0
2025-03-10,6E 2000,DEL-BOM,A320neo,186,707,2.25,2.37,05:30,07:44,07:50,-4.1,5.9,1,34,0.098,0.141,0.199,0.844,157,3147,4996,361.3,66.2,28.4,24.3,480.2,1178.1,697.9,0
2025-03-21,6E 2003,DEL-BOM,A320ceo,180,707,2.22,2.29,13:00,15:12,15:31,15.3,18.2,0,42,0.165,0.227,0.118,0.883,159,2970,5326,364.5,59.6,32.1,18.8,475.1,862.6,387.5,0
2025-05-26,6E 2000,DEL-BOM,A320ceo,180,707,2.25,2.11,05:30,07:45,07:43,7.0,-2.0,1,38,0.078,0.221,0.069,0.983,177,2760,4892,305.7,54.8,29.5,24.3,414.3,1410.8,996.5,1
2025-06-05,6E 2002,DEL-BOM,A321neo,232,707,2.2,2.23,10:30,12:42,12:54,12.5,12.8,1,36,0.23,0.415,0.279,0.957,222,4366,5107,330.4,67.0,30.2,19.5,447.0,1667.4,1220.4,0
2024-10-15,6E 2001,DEL-BOM,A320neo,186,707,2.24,2.42,08:00,10:14,10:33,10.2,18.6,0,36,0.074,0.517,0.197,0.826,154,2814,5114,359.0,67.8,29.1,15.6,471.5,984.3,512.8,0
2025-04-06,6E 2000,DEL-BOM,A320ceo,180,707,2.23,2.24,05:30,07:44,07:57,13.1,13.3,1,40,0.12,0.135,0.026,0.921,166,2910,5198,319.3,58.2,31.3,17.7,426.6,1086.4,659.8,0
2024-08-27,6E 2000,DEL-BOM,A320ceo,180,707,2.29,2.57,05:30,07:47,08:22,22.3,34.9,0,41,0.452,0.057,0.149,0.858,154,3071,5974,434.8,66.9,36.0,21.8,559.6,1040.2,480.6,0
2025-03-15,6E 2000,DEL-BOM,A321neo,232,707,2.25,2.35,05:30,07:45,07:55,0.9,10.5,1,37,0.054,0.046,0.054,0.906,210,3687,5361,379.1,70.5,31.7,18.7,500.0,1355.7,855.7,0
2025-03-30,6E 2006,DEL-BOM,A320ceo,180,707,2.23,2.42,20:30,22:44,23:01,5.8,17.9,0,40,0.199,0.296,0.148,0.884,159,4690,5632,349.9,62.9,33.9,24.3,471.0,1011.8,540.8,0
2024-12-20,6E 2003,DEL-BOM,A320neo,186,707,2.31,2.33,13:00,15:18,15:30,8.9,11.9,1,33,0.491,0.202,0.002,0.846,157,2855,4924,364.6,65.3,28.0,24.0,481.9,1096.8,614.9,0
2024-09-08,6E 2005,DEL-BOM,A320neo,186,707,2.31,2.59,18:00,20:18,20:43,13.3,25.0,0,35,0.328,0.389,0.086,0.882,164,3360,5474,376.8,72.5,31.1,21.4,501.8,906.6,404.8,0
2025-03-30,6E 2001,DEL-BOM,A320ceo,180,707,2.24,2.2,08:00,10:14,10:31,18.8,17.3,0,27,0.142,0.239,-0.006,0.774,139,3259,5116,356.9,57.3,30.8,24.2,469.2,999.2,530.0,0
2025-06-24,6E 2002,DEL-BOM,A321neo,232,707,2.25,2.49,10:30,12:44,13:23,19.6,38.8,0,36,0.112,0.414,-0.14,0.887,206,3933,5693,406.9,74.8,33.7,17.8,533.2,1261.9,728.7,0
2024-12-09,6E 2000,DEL-BOM,A320ceo,180,707,2.31,2.31,05:30,07:48,08:03,15.1,15.6,0,36,0.514,0.075,0.118,0.804,145,3093,5375,391.4,60.2,32.4,26.4,510.5,772.7,262.2,0
2025-06-27,6E 2003,DEL-BOM,A321neo,232,707,2.21,2.09,13:00,15:12,15:04,-0.3,-8.0,1,46,0.058,0.127,0.101,0.965,224,3755,4765,314.2,62.6,28.2,22.6,427.6,1801.9,1374.3,0
2024-11-06,6E 2007,DEL-BOM,A320ceo,180,707,2.22,2.2,23:00,01:13,01:13,0.4,0.7,1,35,0.055,0.126,0.112,0.731,132,2521,5110,348.4,57.3,30.8,16.8,453.3,1033.8,580.5,0
2025-07-11,6E 2003,DEL-BOM,A320ceo,180,707,2.25,2.3,13:00,15:15,15:30,11.5,15.5,0,41,0.336,0.055,0.241,0.862,155,2821,5330,355.8,59.7,32.1,20.7,468.4,1249.1,780.7,0
2024-11-22,6E 2004,DEL-BOM,A320neo,186,707,2.25,2.4,15:30,17:44,17:56,2.3,12.0,1,35,0.116,0.093,0.113,0.756,141,2756,5060,352.4,67.1,28.8,29.3,477.5,1003.4,525.8,0
2025-02-09,6E 2000,DEL-BOM,A320ceo,180,707,2.24,2.16,05:30,07:44,07:36,-1.7,-7.9,1,37,0.216,0.043,0.085,0.869,156,2712,5008,365.3,56.1,30.2,23.6,475.2,1152.1,676.9,0
2025-06-23,6E 2005,DEL-BOM,A320neo,186,707,2.25,2.39,18:00,20:14,20:35,8.2,21.0,0,38,0.223,0.409,0.175,0.801,149,2070,5033,340.7,66.8,28.6,22.0,458.2,1027.3,569.1,0
2025-05-01,6E 2002,DEL-BOM,A320neo,186,707,2.24,2.26,10:30,12:44,12:58,11.2,14.2,1,38,0.235,0.239,-0.104,0.863,161,3848,4771,341.2,63.2,27.1,20.5,452.0,1289.7,837.8,0
2025-05-25,6E 2001,DEL-BOM,A320ceo,180,707,2.21,2.08,08:00,10:12,10:17,9.0,5.2,1,32,0.153,0.328,0.39,0.835,150,2686,4822,300.4,54.0,29.1,22.3,405.8,969.2,563.4,0
2025-05-31,6E 2004,DEL-BOM,A320neo,186,707,2.2,2.29,15:30,17:42,17:59,11.2,16.9,0,41,0.177,0.055,0.228,0.775,144,3467,4847,308.0,64.2,27.5,22.3,422.0,987.5,565.5,0
2025-04-17,6E 2000,DEL-BOM,A320ceo,180,707,2.23,2.28,05:30,07:44,07:47,3.5,3.8,1,39,0.181,0.089,0.18,0.885,159,3087,5289,338.7,59.2,31.9,29.7,459.4,1333.0,873.6,0
2025-02-19,6E 2005,DEL-BOM,A321neo,232,707,2.21,2.42,18:00,20:12,20:30,3.4,17.9,0,34,0.151,0.27,0.073,0.814,189,3235,5526,411.8,72.7,32.7,22.6,539.9,1036.9,497.0,0
2024-12-12,6E 2000,DEL-BOM,A320neo,186,707,2.32,2.63,05:30,07:49,08:22,13.1,33.5,0,37,0.416,0.157,-0.038,0.91,169,3019,5563,352.7,73.8,31.6,21.5,479.6,1136.8,657.2,0
2025-03-21,6E 2001,DEL-BOM,A321neo,232,707,2.25,2.5,08:00,10:15,10:47,17.1,32.1,0,39,0.173,0.221,-0.074,0.935,217,4173,5705,349.8,74.9,33.7,27.9,486.3,1501.9,1015.6,0
2025-05-25,6E 2002,DEL-BOM,A320ceo,180,707,2.24,2.12,10:30,12:44,12:44,13.8,0.3,1,35,0.063,0.408,0.226,0.921,166,3081,4930,318.6,55.2,29.7,17.4,420.9,1051.7,630.8,0
2025-04-10,6E 2005,DEL-BOM,A320neo,186,707,2.23,2.21,18:00,20:14,20:16,6.6,2.9,1,36,0.054,0.495,0.136,0.858,160,3315,4660,304.4,61.8,26.5,17.5,410.1,1007.9,597.8,0
2025-01-06,6E 2002,DEL-BOM,A320neo,186,707,2.39,2.74,10:30,12:53,13:18,3.7,25.3,0,40,0.548,0.456,0.192,0.989,184,3619,5785,350.9,76.6,32.8,18.7,479.1,1618.4,1139.4,0
2025-06-26,6E 2002,DEL-BOM,A320ceo,180,707,2.23,2.35,10:30,12:44,13:02,12.6,18.0,0,35,0.197,0.377,0.13,0.882,159,2949,5445,343.9,61.0,32.8,18.0,455.7,1338.1,882.4,0
2025-05-23,6E 2004,DEL-BOM,A321neo,232,707,2.22,2.28,15:30,17:43,18:11,14.8,28.4,0,38,0.145,0.209,0.09,0.732,170,3112,5203,386.2,68.5,30.8,24.4,509.8,1378.4,868.6,0
2025-01-01,6E 2001,DEL-BOM,A320ceo,180,707,2.34,2.4,08:00,10:20,10:37,13.3,17.2,0,33,0.573,0.338,0.107,0.781,141,2573,5560,384.1,62.3,33.6,16.5,496.5,788.5,292.0,0
2025-03-06,6E 2006,DEL-BOM,A320ceo,180,707,2.25,2.37,20:30,22:44,23:09,16.4,24.3,0,37,0.168,0.368,0.314,0.883,159,2489,5499,384.0,61.6,33.2,18.5,497.3,1057.0,559.7,0
2025-06-27,6E 2000,DEL-BOM,A320neo,186,707,2.25,2.26,05:30,07:44,07:46,4.6,1.7,1,40,0.098,0.062,0.209,0.769,143,2876,4762,321.9,63.2,27.1,24.3,436.5,815.8,379.3,0
2025-01-31,6E 2006,DEL-BOM,A320neo,186,707,2.36,2.52,20:30,22:51,23:21,22.1,30.1,0,35,0.677,0.288,0.19,0.855,159,3177,5315,366.5,70.4,30.2,16.8,484.0,880.2,396.2,0
2024-10-11,6E 2006,DEL-BOM,A320neo,186,707,2.21,2.28,20:30,22:42,22:49,6.0,6.7,1,32,0.161,0.238,0.067,0.884,164,3449,4829,295.3,64.0,27.4,19.7,406.4,917.5,511.0,0
2025-05-06,6E 2007,DEL-BOM,A320ceo,180,707,2.2,2.22,23:00,01:12,01:19,7.4,7.7,1,30,0.136,0.125,-0.016,0.802,144,2744,5162,339.6,57.8,31.1,25.5,454.1,958.6,504.5,0
2025-05-21,6E 2004,DEL-BOM,A321neo,232,707,2.23,2.23,15:30,17:43,17:49,3.0,6.1,1,35,0.22,0.169,0.328,0.798,185,4340,5103,349.6,67.0,30.1,21.2,467.9,1157.3,689.3,0
2025-07-22,6E 2005,DEL-BOM,A321neo,232,707,2.32,2.29,18:00,20:19,20:34,14.3,15.3,0,45,0.493,0.31,0.162,0.821,190,3314,5220,319.1,68.6,30.9,27.1,445.7,1011.8,566.1,0
2025-01-18,6E 2005,DEL-BOM,A321neo,232,707,2.37,2.53,18:00,20:22,20:41,5.7,19.1,0,41,0.579,0.202,0.094,0.792,184,2163,5755,413.5,75.8,34.1,22.7,546.1,1108.4,562.2,0
2025-06-11,6E 2004,DEL-BOM,A320ceo,180,707,2.26,2.15,15:30,17:45,17:55,18.7,10.2,1,37,0.194,0.175,0.047,0.88,158,2780,4986,369.2,55.9,30.1,30.0,485.1,1053.1,568.0,0
2024-11-21,6E 2006,DEL-BOM,A321neo,232,707,2.22,2.29,20:30,22:43,22:58,10.2,15.4,0,41,0.124,0.398,0.126,0.912,212,3703,5221,331.4,68.6,30.9,24.4,455.3,1706.6,1251.3,0
2025-07-27,6E 2007,DEL-BOM,A320neo,186,707,2.3,2.46,23:00,01:18,01:35,10.2,16.9,0,33,0.571,0.155,0.197,0.793,147,2653,5187,362.4,68.8,29.5,27.0,487.7,1130.7,643.0,0
2025-07-16,6E 2003,DEL-BOM,A320neo,186,707,2.25,2.48,13:00,15:15,15:31,3.4,16.4,0,40,0.561,0.16,0.085,0.877,163,2603,5226,368.6,69.3,29.7,21.4,489.0,1338.7,849.7,0
2024-10-26,6E 2004,DEL-BOM,A320ceo,180,707,2.24,2.3,15:30,17:44,17:52,4.5,7.6,1,35,0.14,0.177,0.057,0.802,144,2365,5332,355.2,59.8,32.2,27.5,474.7,1225.2,750.5,0
2025-05-28,6E 2002,DEL-BOM,A321neo,232,707,2.2,2.42,10:30,12:42,12:54,2.1,12.5,1,47,0.198,0.364,0.042,0.84,195,3370,5529,377.7,72.7,32.7,15.1,498.3,1728.1,1229.9,0
2025-05-17,6E 2005,DEL-BOM,A320neo,186,707,2.2,2.31,18:00,20:12,20:33,14.1,21.6,0,37,0.24,0.291,0.123,0.936,174,3153,4875,323.2,64.6,27.7,26.3,441.8,1058.8,617.0,0
2024-08-26,6E 2007,DEL-BOM,A320ceo,180,707,2.26,2.44,23:00,01:15,01:34,6.2,19.3,0,38,0.252,0.073,0.157,0.931,168,3527,5663,396.4,63.4,34.1,27.5,521.4,1213.8,692.4,0
2025-06-10,6E 2002,DEL-BOM,A321neo,232,707,2.22,2.4,10:30,12:43,12:56,1.7,13.2,1,37,0.07,0.509,0.284,0.872,202,3879,5471,380.1,71.9,32.3,15.8,500.2,1294.9,794.7,0
2025-03-14,6E 2002,DEL-BOM,A321neo,232,707,2.21,2.32,10:30,12:42,12:56,7.2,14.3,1,42,0.155,0.465,0.083,0.775,180,3650,5295,397.2,69.6,31.3,18.5,516.5,1402.7,886.2,0
2024-08-26,6E 2002,DEL-BOM,A320neo,186,707,2.26,2.38,10:30,12:45,13:07,15.5,22.4,0,36,0.582,0.302,0.163,0.829,154,2736,5017,345.4,66.6,28.5,21.7,462.2,983.3,521.1,0
2025-04-20,6E 2002,DEL-BOM,A320neo,186,707,2.21,2.24,10:30,12:42,13:05,19.0,22.7,0,33,0.2,0.359,0.122,0.854,159,3342,4723,310.2,62.6,26.8,23.3,422.9,1242.8,819.9,0
2024-11-22,6E 2007,DEL-BOM,A320ceo,180,707,2.24,2.12,23:00,01:14,01:16,8.8,1.5,1,34,0.237,0.148,0.108,0.829,149,2889,4929,354.3,55.2,29.7,26.0,465.2,825.9,360.7,0
